sim_time,vid,latency_s,task_id,action_idx,action_name
97.5,init_24,1.4097548847257333,405,7,7
98.0,init_3,5.9927723073028245,409,14,14
98.0,init_30,4.642475644106532,407,6,6
98.0,init_49,1.0596115869671427,408,0,0
98.5,init_17,18.68667073406962,410,2,2
99.0,init_49,10.823794792506238,412,14,14
98.5,init_28,5.7644875755404525,411,5,5
99.5,init_29,3.554071879540667,414,10,10
99.5,init_24,3.597437903327381,416,9,9
100.0,init_40,1.9512446797482146,417,7,7
99.5,init_46,15.601829828113102,413,16,16
99.5,init_37,4.7171977167926125,415,9,9
101.0,init_25,2.4562458740870095,418,7,7
101.0,init_18,5.250268735144345,419,7,7
101.0,init_36,15.837930003073993,421,13,13
101.0,init_10,16.76693068362214,422,13,13
101.0,init_23,11.596056801117925,420,13,13
101.0,init_24,5.79551284752915,423,1,1
102.0,init_30,2.6874776404321827,426,10,10
101.5,init_31,4.382985960804928,424,9,9
102.0,init_0,14.786489319731913,427,9,9
102.0,init_22,2.9454103999264616,428,16,16
101.5,init_19,3.5570711902353582,425,4,4
102.5,init_15,2.0149672758874315,429,6,6
103.0,init_15,7.59252567445568,430,4,4
103.0,init_16,9.998667373335762,432,14,14
104.0,init_33,17.54457573185359,436,13,13
103.0,init_37,11.272290188904119,431,2,2
105.0,init_29,1.2299050142226344,439,15,15
103.5,init_18,2.919623967100866,433,7,7
104.5,init_38,3.483369168073126,437,5,5
104.0,init_42,15.23687180409997,435,2,2
104.0,init_12,14.954263132126918,434,1,1
104.5,init_43,15.074573826556259,438,14,14
105.0,init_5,12.78463011918458,440,0,0
105.0,init_19,3.4316034297823292,442,16,16
105.5,init_19,8.742435185945716,444,9,9
105.0,init_33,21.832942877278462,441,2,2
106.0,init_8,6.7508676487083665,445,12,12
106.5,init_26,5.51394688273279,449,7,7
105.5,init_14,4.964385232026863,443,5,5
106.0,init_10,5.879803218583323,446,15,15
106.5,init_35,5.5885177325767526,447,16,16
106.5,init_38,24.90580850488491,448,14,14
107.0,init_31,11.664362456645442,450,1,1
107.0,init_22,4.298075423127958,451,15,15
109.0,init_23,5.088462832942327,456,7,7
109.0,init_1,6.620734230607043,455,1,1
109.0,init_3,5.485648041493258,458,7,7
107.0,init_37,8.119108863270274,452,9,9
109.0,init_10,8.213295704917469,457,0,0
108.5,init_31,7.058837221907153,454,16,16
108.0,init_3,2.0872617137244958,453,7,7
109.5,init_7,9.673122488223425,459,1,1
110.5,init_23,5.0077121132502995,462,11,11
109.5,init_23,5.172277243984088,460,3,3
110.5,init_49,8.343476848598351,463,14,14
109.5,init_19,3.8503214096429694,461,6,6
111.0,init_11,2.201632673916831,465,15,15
111.0,init_7,4.289955506785026,464,12,12
111.5,init_18,2.334499624940274,466,5,5
112.0,init_25,2.663559149336184,467,7,7
