sim_time,vid,latency_s,task_id,action_idx,action_name
112.0,init_24,3.0874072012704867,432,,
113.5,init_13,11.19608311576509,438,,
113.0,init_13,1.0762877133992423,437,,
114.0,init_42,2.553285276639188,439,,
115.0,init_11,16.230535735167027,445,,
114.5,init_41,5.231609712651388,442,,
115.0,init_21,7.727496434249542,446,,
114.5,init_17,8.54341361543972,444,,
114.0,init_37,1.780786888529775,440,,
114.0,init_32,9.335086399384265,441,,
114.5,init_38,5.309288856363397,443,,
115.5,init_43,2.953775497369014,447,,
115.5,init_6,7.343508671628623,450,,
115.5,init_19,3.503513672442838,448,,
117.5,init_45,25.485403603696675,456,,
115.5,init_27,15.152630419703582,452,,
115.5,init_1,5.0576081403242465,451,,
117.0,init_36,19.651285229422616,454,,
116.5,init_39,4.530041664918999,453,,
117.5,init_34,8.03389870808736,455,,
115.5,init_35,10.84216859139538,449,,
118.0,init_43,9.824491196498224,457,,
118.0,init_10,5.630311178795852,458,,
118.5,init_17,5.739265309626358,461,,
118.5,init_48,2.2425171200986704,459,,
118.5,init_4,2.4594058839241124,460,,
118.5,init_30,9.002703933265568,462,,
119.0,init_32,5.198186204137333,463,,
119.5,init_7,3.9343687630438176,464,,
120.0,init_19,6.699127370263982,465,,
120.0,init_11,5.93569485162766,466,,
120.5,init_35,2.567691407504734,467,,
121.5,init_44,7.451511801847019,468,,
122.0,init_48,2.0279134730891664,469,,
122.0,init_17,5.238737412133384,470,,
123.0,init_14,10.168825437260153,473,,
122.5,init_35,5.8705166079517905,472,,
123.0,init_6,3.3615685081410716,474,,
122.0,init_46,2.0428323065156078,471,,
123.5,init_1,2.507674763683992,476,,
123.5,init_42,7.694972470315332,475,,
123.5,init_18,4.490749688346737,477,,
126.0,init_24,5.670445204146837,483,,
124.0,init_34,8.508675537302494,478,,
124.0,init_37,4.444960315396173,480,,
125.0,init_20,5.4260768303488875,482,,
124.0,init_7,11.772112641282728,479,,
124.5,init_37,21.195902375540545,481,,
126.0,init_20,6.003860879613389,484,,
126.5,init_19,5.274963241631838,485,,
